21.748607635498047	1.0000
15.94283390045166	0.9911
15.168103218078613	0.9911
15.167070388793945	0.9910
12.959916114807129	0.9886
11.881373405456543	0.9862
10.608904838562012	0.9847
10.43883228302002	0.9828
9.77176570892334	0.9814
9.683877944946289	0.9797
9.109804153442383	0.9787
8.833284378051758	0.9776
8.88532829284668	0.9765
8.621492385864258	0.9753
7.980282306671143	0.9741
7.700158596038818	0.9736
8.01390552520752	0.9727
7.109649181365967	0.9719
7.4422760009765625	0.9715
7.2324113845825195	0.9706
6.856815338134766	0.9702
6.773048400878906	0.9699
6.551571369171143	0.9695
6.286409854888916	0.9689
6.021597385406494	0.9681
5.764247894287109	0.9681
5.631014347076416	0.9674
5.517535209655762	0.9674
5.469705104827881	0.9671
5.369831562042236	0.9665
5.301138401031494	0.9665
5.176051139831543	0.9657
5.111819267272949	0.9655
5.045552730560303	0.9655
4.988533973693848	0.9645
4.851753234863281	0.9646
4.7455596923828125	0.9642
4.7094221115112305	0.9639
4.562623977661133	0.9636
4.493109703063965	0.9632
4.47437858581543	0.9629
4.325830459594727	0.9627
4.323176383972168	0.9622
4.344309329986572	0.9611
4.279961109161377	0.9595
4.344783306121826	0.9582
4.341498851776123	0.9575
4.323249340057373	0.9558
4.386340141296387	0.9537
4.349156856536865	0.9526
4.249388217926025	0.9510
4.338263988494873	0.9498
4.293976306915283	0.9491
4.257391929626465	0.9479
4.323668956756592	0.9468
4.200060844421387	0.9460
4.196759223937988	0.9448
4.253103256225586	0.9430
4.182663917541504	0.9416
4.148436069488525	0.9403
4.070648193359375	0.9389
4.049385070800781	0.9381
3.891758680343628	0.9368
3.85986590385437	0.9356
3.8578407764434814	0.9346
3.7645716667175293	0.9329
3.640371561050415	0.9307
3.770275831222534	0.9290
3.860212802886963	0.9280
3.957152843475342	0.9259
3.946519374847412	0.9251
3.9347281455993652	0.9236
3.953336000442505	0.9210
3.8047561645507812	0.9205
3.804741144180298	0.9185
3.776337146759033	0.9170
3.6850500106811523	0.9144
3.689289093017578	0.9117
3.6393179893493652	0.9092
3.628950357437134	0.9065
3.671196937561035	0.9055
3.688260316848755	0.9030
3.729660987854004	0.9009
3.7692739963531494	0.8981
3.7885282039642334	0.8949
3.7979753017425537	0.8934
3.7895071506500244	0.8918
3.8072357177734375	0.8905
3.8330514430999756	0.8881
3.8325483798980713	0.8846
3.855245351791382	0.8807
3.8254449367523193	0.8797
3.8304057121276855	0.8777
3.816596746444702	0.8752
3.842636823654175	0.8715
3.8116071224212646	0.8701
3.8166637420654297	0.8669
3.8302793502807617	0.8665
3.851332664489746	0.8645
3.8404335975646973	0.8624
3.875060796737671	0.8606
3.899942398071289	0.8574
3.9096083641052246	0.8547
3.9119956493377686	0.8536
3.913576126098633	0.8521
3.9690968990325928	0.8508
3.974341630935669	0.8484
3.9807374477386475	0.8456
3.9535534381866455	0.8458
3.9775917530059814	0.8432
3.9607646465301514	0.8421
3.971381187438965	0.8363
3.963501214981079	0.8374
3.943915843963623	0.8360
3.95849871635437	0.8348
4.000033855438232	0.8316
3.9495298862457275	0.8294
4.020765781402588	0.8292
4.013385772705078	0.8264
4.053169250488281	0.8240
4.045112133026123	0.8169
4.092462062835693	0.8199
4.084303379058838	0.8174
4.103410243988037	0.8150
4.106189250946045	0.8114
4.110421657562256	0.8103
4.135131359100342	0.8081
4.097338676452637	0.8039
4.122655391693115	0.8037
4.127450942993164	0.8003
4.1024603843688965	0.7977
4.123923301696777	0.7959
4.258994102478027	0.7975
4.259469509124756	0.7961
4.332157611846924	0.7903
4.32047700881958	0.7873
4.351879596710205	0.7863
4.42641544342041	0.7836
4.427645683288574	0.7824
4.36842679977417	0.7852
4.416737079620361	0.7774
4.439990520477295	0.7755
4.422143936157227	0.7724
4.421489238739014	0.7700
4.356457710266113	0.7767
4.330361843109131	0.7749
4.402090072631836	0.7728
4.390166759490967	0.7707
4.340703964233398	0.7693
4.344902515411377	0.7674
4.33635950088501	0.7667
4.282076358795166	0.7637
4.298643112182617	0.7612
4.293185234069824	0.7584
4.2994608879089355	0.7567
4.357089996337891	0.7564
4.273375988006592	0.7550
4.354633808135986	0.7485
4.368363380432129	0.7505
4.397106170654297	0.7465
4.363619327545166	0.7455
4.367536544799805	0.7435
4.369656085968018	0.7412
4.694742679595947	0.7417
4.750330448150635	0.7437
4.809191703796387	0.7374
4.81525182723999	0.7387
4.827604293823242	0.7376
4.715577602386475	0.7331
4.695854187011719	0.7317
4.687660217285156	0.7293
4.697545528411865	0.7255
4.744147777557373	0.7298
4.686342716217041	0.7276
4.726527214050293	0.7238
4.655966281890869	0.7267
4.672949314117432	0.7232
4.702051639556885	0.7239
4.692471027374268	0.7229
4.593292713165283	0.7215
4.546903610229492	0.7186
4.641324520111084	0.7185
4.59916877746582	0.7151
4.414033889770508	0.7158
4.358828067779541	0.7152
4.1766276359558105	0.7128
4.240167140960693	0.7127
4.250877857208252	0.7128
4.0985517501831055	0.7122
3.9133481979370117	0.7116
3.954953670501709	0.7104
3.9006521701812744	0.7107
3.8547604084014893	0.7100
3.8062901496887207	0.7097
3.7738468647003174	0.7091
3.7677526473999023	0.7095
3.647451162338257	0.7073
3.662956476211548	0.7072
3.5077126026153564	0.7064
3.552295207977295	0.7043
3.4638710021972656	0.7056
3.4592506885528564	0.7048
3.3982133865356445	0.7044
3.4514052867889404	0.7039
3.337350606918335	0.7037
3.397035598754883	0.7015
3.3401670455932617	0.7015
3.322234869003296	0.6991
3.306774377822876	0.6988
3.296194314956665	0.6978
3.2333872318267822	0.6965
3.080803155899048	0.6990
3.1471142768859863	0.6971
3.1235764026641846	0.6969
3.100449800491333	0.6955
