33.51058578491211	1.0000
31.430633544921875	1.0000
29.471797943115234	1.0000
28.375774383544922	1.0000
26.03997802734375	0.9999
26.363574981689453	0.9999
26.267480850219727	0.9999
26.675582885742188	0.9999
26.310564041137695	0.9998
26.027624130249023	0.9998
24.223604202270508	0.9997
24.98367691040039	0.9996
24.92494010925293	0.9996
25.48517417907715	0.9996
25.546545028686523	0.9995
26.054058074951172	0.9993
25.223325729370117	0.9992
25.444316864013672	0.9991
24.991661071777344	0.9990
24.613662719726562	0.9990
24.989334106445312	0.9988
24.588905334472656	0.9988
25.143260955810547	0.9987
23.852991104125977	0.9986
24.303918838500977	0.9985
23.62266731262207	0.9984
23.052078247070312	0.9983
23.0647029876709	0.9983
22.945894241333008	0.9980
22.289819717407227	0.9978
21.61446189880371	0.9976
22.13949966430664	0.9973
21.629371643066406	0.9972
20.904050827026367	0.9970
20.762554168701172	0.9968
19.947303771972656	0.9966
19.27676773071289	0.9965
18.63866424560547	0.9964
18.106735229492188	0.9962
17.84503746032715	0.9961
17.04331398010254	0.9960
16.637210845947266	0.9958
15.886734962463379	0.9957
15.923055648803711	0.9956
15.009899139404297	0.9954
14.55708122253418	0.9954
14.409934043884277	0.9952
13.815675735473633	0.9950
14.275638580322266	0.9950
13.824202537536621	0.9948
13.419617652893066	0.9947
12.909197807312012	0.9945
11.841388702392578	0.9944
12.019316673278809	0.9944
11.718084335327148	0.9942
12.11467170715332	0.9942
10.770236015319824	0.9939
10.925674438476562	0.9938
11.03869342803955	0.9938
10.66356086730957	0.9937
10.654256820678711	0.9936
11.284313201904297	0.9931
10.868206977844238	0.9927
11.055264472961426	0.9924
10.695363998413086	0.9922
10.894947052001953	0.9920
10.510069847106934	0.9917
10.556782722473145	0.9915
10.056536674499512	0.9911
10.244749069213867	0.9909
10.19426441192627	0.9907
9.692371368408203	0.9904
9.514803886413574	0.9903
9.420327186584473	0.9899
9.266792297363281	0.9897
8.894503593444824	0.9896
9.081815719604492	0.9893
8.685216903686523	0.9891
9.171095848083496	0.9888
8.625835418701172	0.9887
7.837772369384766	0.9886
7.887302875518799	0.9884
7.764096260070801	0.9883
7.60549783706665	0.9881
7.098610877990723	0.9879
6.96049690246582	0.9877
6.563140869140625	0.9874
6.484355926513672	0.9874
6.4022040367126465	0.9872
5.892940044403076	0.9868
5.765648365020752	0.9870
5.8486785888671875	0.9867
5.282613754272461	0.9865
5.285065174102783	0.9863
5.502580165863037	0.9852
5.444891929626465	0.9841
6.079836845397949	0.9830
6.54774808883667	0.9824
6.6462788581848145	0.9814
6.6524338722229	0.9811
7.077256679534912	0.9798
6.829977989196777	0.9791
7.400519847869873	0.9782
6.602346420288086	0.9771
6.215878486633301	0.9767
6.478423595428467	0.9761
6.3877387046813965	0.9753
5.959649562835693	0.9748
6.154913425445557	0.9744
5.906536102294922	0.9738
5.470728397369385	0.9733
5.649825096130371	0.9727
5.505763053894043	0.9727
5.236392974853516	0.9724
5.119880676269531	0.9716
4.539572715759277	0.9715
4.003974437713623	0.9714
4.187419891357422	0.9708
3.6528892517089844	0.9706
3.3840694427490234	0.9705
3.3332247734069824	0.9704
3.003279685974121	0.9699
